2956	2717
3386	3019
3019	3386
2898	3424
3424	2898
3259	3276
3276	3259
2694	3339
3339	2694
3066	3155
3155	3066
2897	3073
3073	2897
2778	3274
3274	2778
2668	3134
3134	2668
3090	2916
2916	3090
3182	3116
3116	3182
3021	3344
3344	3021
2676	2717
2717	2676
2929	3232
3232	2929
2960	2945
2945	2960
3419	3351
3351	3419
2730	2816
2816	2730
3156	2744
2744	3156
2925	2969
2969	2925
2666	2877
2877	2666
3259	3404
3404	3259
3293	3363
3363	3293
2786	3364
3364	2786
3233	3415
3415	3233
3072	2784
2784	3072
2960	2985
2985	2960
2960	2839
2839	2960
2791	2812
2812	2791
3263	3222
3222	3263
3185	3419
3419	3185
3232	3387
3387	3232
2683	2874
2874	2683
3056	2896
2896	3056
2940	2839
2839	2940
2777	3226
3226	2777
3101	3335
3335	3101
3232	3073
3073	3232
2820	3246
3246	2820
3060	3113
3113	3060
2960	2698
2698	2960
3005	2836
2836	3005
3394	2729
2729	3394
2730	3154
3154	2730
3416	3206
3206	3416
3316	3239
3239	3316
3426	2905
2905	3426
1450	1171
1171	1450
2778	2719
2719	2778
2825	2942
2942	2825
3124	3393
3393	3124
2904	2901
2901	2904
2853	2674
2674	2853
2875	2976
2976	2875
2676	3304
3304	2676
3154	3093
3093	3154
3078	3348
3348	3078
2677	2971
2971	2677
2925	2940
2940	2925
3297	3252
3252	3297
3325	2699
2699	3325
3280	2970
2970	3280
2795	2727
2727	2795
2694	2680
2680	2694
3272	3381
3381	3272
3024	3107
3107	3024
3302	3356
3356	3302
3017	2881
2881	3017
2916	3174
3174	2916
3232	2915
2915	3232
3057	1726
1726	3057
3297	3280
3280	3297
3123	2981
2981	3123
3344	3146
3146	3344
3325	3311
3311	3325
3378	3140
3140	3378
2809	3269
3269	2809
3145	3111
3111	3145
3214	3253
3253	3214
3098	3078
3078	3098
3019	2830
2830	3019
2880	2679
2679	2880
2800	2867
2867	2800
3118	3017
3017	3118
2904	3342
3342	2904
3090	3231
3231	3090
2679	2756
2756	2679
2738	2798
2798	2738
3090	2731
2731	3090
2679	2969
2969	2679
3215	2723
2723	3215
3257	2928
2928	3257
2945	3243
3243	2945
2716	2783
2783	2716
3101	2979
2979	3101
3101	2828
2828	3101
3198	2825
2825	3198
3017	2976
2976	3017
2913	2915
2915	2913
3363	3004
3004	3363
2969	2862
2862	2969
2951	3082
3082	2951
3411	2901
2901	3411
3026	2741
2741	3026
3198	3347
3347	3198
3434	3261
3261	3434
2943	2695
2695	2943
3051	2845
2845	3051
2734	2808
2808	2734
2912	3363
3363	2912
3426	2698
2698	3426
3257	3435
3435	3257
2708	3298
3298	2708
2778	2881
2881	2778
3154	3179
3179	3154
2986	3065
3065	2986
3297	2796
2796	3297
2782	2956
2956	2782
3320	2797
2797	3320
2711	2724
2724	2711
3237	3315
3315	3237
2754	2877
2877	2754
2690	2723
2723	2690
3232	3142
3142	3232
2863	2992
2992	2863
2919	2911
2911	2919
3117	3431
3431	3117
3232	2920
2920	3232
2715	3146
3146	2715
2913	2717
2717	2913
2865	3393
3393	2865
2795	2668
2668	2795
2679	2994
2994	2679
2786	2766
2766	2786
2734	3165
3165	2734
3324	2956
2956	3324
2939	2973
2973	2939
2764	1656
1656	2764
2793	3391
3391	2793
3119	3026
3026	3119
3145	2672
2672	3145
3385	1726
1726	3385
2738	2773
2773	2738
3293	2956
2956	3293
3111	2796
2796	3111
3136	3189
3189	3136
3253	2938
2938	3253
3204	3267
3267	3204
3082	2674
2674	3082
2718	2955
2955	2718
3184	2969
2969	3184
2750	2839
2839	2750
2760	2790
2790	2760
3184	2891
2891	3184
3170	3350
3350	3170
3056	3129
3129	3056
2863	3296
3296	2863
2729	2689
2689	2729
3221	3383
3383	3221
3195	3250
3250	3195
2939	3239
3239	2939
3136	3187
3187	3136
3041	3058
3058	3041
1450	990
990	1450
2927	2755
2755	2927
2778	2991
2991	2778
2725	2903
2903	2725
3132	3344
3344	3132
3026	3257
3257	3026
3397	3017
3017	3397
3222	2822
2822	3222
2966	2839
2839	2966
3247	3416
3416	3247
3234	3400
3400	3234
3056	2907
2907	3056
2888	3300
3300	2888
3046	2923
2923	3046
2683	3000
3000	2683
2706	2877
2877	2706
3297	3416
3416	3297
3164	2678
2678	3164
3046	3076
3076	3046
3412	3086
3086	3412
2677	1171
1171	2677
3185	3342
3342	3185
2662	3274
3274	2662
3113	2881
2881	3113
2826	1656
1656	2826
3355	2901
2901	3355
2820	2934
2934	2820
3233	3002
3002	3233
3149	2676
2676	3149
3086	3072
3072	3086
3258	3020
3020	3258
2920	2969
2969	2920
3291	2992
2992	3291
2679	3243
3243	2679
3239	3152
3152	3239
2958	2668
2668	2958
3412	3366
3366	3412
3362	3004
3004	3362
3056	2866
2866	3056
3236	2918
2918	3236
2875	2904
2904	2875
3378	2753
2753	3378
3107	2965
2965	3107
2783	2819
2819	2783
3346	3086
3086	3346
3265	2722
2722	3265
3232	2877
2877	3232
3132	3154
3154	3132
2758	2932
2932	2758
3397	3261
3261	3397
3233	3118
3118	3233
2960	3108
3108	2960
3419	3169
3169	3419
3000	3387
3387	3000
2849	3419
3419	2849
2919	2953
2953	2919
3140	2762
2762	3140
2909	2664
2664	2909
2708	3076
3076	2708
3184	2986
2986	3184
3096	3174
3174	3096
3035	3201
3201	3035
1534	107
107	1534
2734	2836
2836	2734
2875	2708
2708	2875
2863	3270
3270	2863
3423	2889
2889	3423
3090	2988
2988	3090
3330	3017
3017	3330
2896	3304
3304	2896
2849	3185
3185	2849
3115	2950
2950	3115
3198	2753
2753	3198
2673	3052
3052	2673
3232	3348
3348	3232
2679	3257
3257	2679
3066	2935
2935	3066
3046	3209
3209	3046
3386	3118
3118	3386
2966	3348
3348	2966
3273	2737
2737	3273
3299	2748
2748	3299
3051	3330
3330	3051
3318	2767
2767	3318
3101	3224
3224	3101
2919	3142
3142	2919
2927	3065
3065	2927
3000	3213
3213	3000
2996	2819
2819	2996
3185	2840
2840	3185
2946	3174
3174	2946
3065	3362
3362	3065
3185	3035
3035	3185
2999	2693
2693	2999
2951	2662
2662	2951
3101	2844
2844	3101
2732	3251
3251	2732
2841	2836
2836	2841
2689	3220
3220	2689
2717	2827
2827	2717
2880	2927
2927	2880
2764	3201
3201	2764
3022	3363
3363	3022
3029	2931
2931	3029
2749	2706
2706	2749
3277	3378
3378	3277
2738	2743
2743	2738
2928	2873
2873	2928
3351	2901
2901	3351
3184	3363
3363	3184
3365	2859
2859	3365
2755	3163
3163	2755
3106	2973
2973	3106
3145	3206
3206	3145
2909	3052
3052	2909
3208	3081
3081	3208
3184	2905
2905	3184
3327	2875
2875	3327
3108	3387
3387	3108
3033	2920
2920	3033
3285	3420
3420	3285
2921	2858
2858	2921
3090	3324
3324	3090
3363	3433
3433	3363
3086	3356
3356	3086
3051	3002
3002	3051
3123	2873
2873	3123
2943	2815
2815	2943
3152	3116
3116	3152
2786	3363
3363	2786
3333	3010
3010	3333
3252	2712
2712	3252
3022	2911
2911	3022
3215	2720
2720	3215
2829	3162
3162	2829
2742	3172
3172	2742
3417	2993
2993	3417
2866	2815
2815	2866
3149	2680
2680	3149
2835	2874
2874	2835
3315	3294
3294	3315
2739	2830
2830	2739
2968	3258
3258	2968
2846	2742
2742	2846
2999	3310
3310	2999
3150	3072
3072	3150
2679	3174
3174	2679
3040	3362
3362	3040
3178	3295
3295	3178
2793	3252
3252	2793
3022	2912
2912	3022
3060	2823
2823	3060
2913	2946
2946	2913
3426	3392
3392	3426
3280	3132
3132	3280
2877	2912
2912	2877
2793	3097
3097	2793
3152	2869
2869	3152
3434	2830
2830	3434
2688	3205
3205	2688
2872	2676
2676	2872
3019	2836
2836	3019
3142	2664
2664	3142
2674	2770
2770	2674
3396	2937
2937	3396
3302	3027
3027	3302
2679	2689
2689	2679
3179	2784
2784	3179
3033	2750
2750	3033
2674	3381
3381	2674
2748	3154
3154	2748
3152	2937
2937	3152
3333	3394
3394	3333
3101	3366
3366	3101
2676	2689
2689	2676
3051	2748
2748	3051
2694	2763
2763	2694
3026	3195
3195	3026
3257	3084
3084	3257
3397	2661
2661	3397
3307	2795
2795	3307
3318	3382
3382	3318
3263	2724
2724	3263
3182	3035
3035	3182
3204	3342
3342	3204
3096	3040
3040	3096
2949	3310
3310	2949
2863	2674
2674	2863
2793	2720
2720	2793
3120	3240
3240	3120
3115	3101
3101	3115
2661	3274
3274	2661
2994	3073
3073	2994
3412	3223
3223	3412
3116	2970
2970	3116
2716	2904
2904	2716
3232	3226
3226	3232
2909	2915
2915	2909
3090	3158
3158	3090
3302	2858
2858	3302
2685	3081
3081	2685
2966	2706
2706	2966
2716	2730
2730	2716
3319	3089
3089	3319
2813	3002
3002	2813
3010	3030
3030	3010
2846	3321
3321	2846
3263	3081
3081	3263
3191	2730
2730	3191
3346	2819
2819	3346
3324	3339
3339	3324
3302	3291
3291	3302
3054	2757
2757	3054
3385	3032
3032	3385
2793	2828
2828	2793
2796	2674
2674	2796
2729	2755
2755	2729
2698	2974
2974	2698
3087	2816
2816	3087
2943	3433
3433	2943
2749	2839
2839	2749
1505	3062
3062	1505
2679	2911
2911	2679
2711	3233
3233	2711
3096	2683
2683	3096
3298	3112
3112	3298
3098	2827
2827	3098
3347	3396
3396	3347
3191	3379
3379	3191
2863	2730
2730	2863
3084	2807
2807	3084
2738	3098
3098	2738
3090	2978
2978	3090
2944	2877
2877	2944
2909	2755
2755	2909
3285	2713
2713	3285
3363	3023
3023	3363
3026	2906
2906	3026
2841	3097
3097	2841
3011	3061
3061	3011
3114	3123
3123	3114
2960	2909
2909	2960
2778	3118
3118	2778
2661	2970
2970	2661
2679	3014
3014	2679
2748	3013
3013	2748
3339	3123
3123	3339
2913	3047
3047	2913
3152	3034
3034	3152
3124	3418
3418	3124
3277	2719
2719	3277
2719	3017
3017	2719
2943	2743
2743	2943
2978	3130
3130	2978
3076	2950
2950	3076
2877	3174
3174	2877
2960	2835
2835	2960
3405	3159
3159	3405
2718	3167
3167	2718
2786	2931
2931	2786
3109	3260
3260	3109
3244	3077
3077	3244
3115	2856
2856	3115
3026	3036
3036	3026
3185	3170
3170	3185
3384	3026
3026	3384
3231	2851
2851	3231
2958	3276
3276	2958
2938	3341
3341	2938
2839	2673
2673	2839
3149	2916
2916	3149
3384	3104
3104	3384
2690	2844
2844	2690
3096	3056
3056	3096
2846	3360
3360	2846
3047	2985
2985	3047
3353	3002
3002	3353
2984	2804
2804	2984
3256	3393
3393	3256
3120	3201
3201	3120
2912	3250
3250	2912
2964	2938
2938	2964
3346	3415
3415	3346
3119	2890
2890	3119
3256	2780
2780	3256
2871	3107
3107	2871
2966	3250
3250	2966
3002	3221
3221	3002
3387	2911
2911	3387
2690	3365
3365	2690
2920	3284
3284	2920
3025	3080
3080	3025
3257	3137
3137	3257
3411	3148
3148	3411
3285	2829
2829	3285
2725	1642
1642	2725
3051	2684
2684	3051
3318	2972
2972	3318
3347	3172
3172	3347
2849	2869
2869	2849
2919	2988
2988	2919
3417	2683
2683	3417
2959	2670
2670	2959
2750	2867
2867	2750
2890	3004
3004	2890
2754	2749
2749	2754
3189	3111
3111	3189
2946	3363
3363	2946
3301	2689
2689	3301
3145	3385
3385	3145
3132	3267
3267	3132
2867	2917
2917	2867
2738	3220
3220	2738
3360	2950
2950	3360
3046	2748
2748	3046
3033	3304
3304	3033
2728	2830
2830	2728
3291	3140
3140	3291
3021	3132
3132	3021
3261	2823
2823	3261
3280	3215
3215	3280
2939	2796
2796	2939
3149	2664
2664	3149
3026	2915
2915	3026
3417	2806
2806	3417
2786	3114
3114	2786
3363	2974
2974	3363
2888	3010
3010	2888
2966	3065
3065	2966
2950	3357
3357	2950
2749	2943
2943	2749
3026	2956
2956	3026
3232	3234
3234	3232
3035	2937
2937	3035
2905	2985
2985	2905
2730	3255
3255	2730
3069	3088
3088	3069
2911	2866
2866	2911
2925	3054
3054	2925
2925	2664
2664	2925
2731	2663
2663	2731
2877	2669
2669	2877
3411	2712
2712	3411
2780	3279
3279	2780
2913	3104
3104	2913
3280	2848
2848	3280
3029	3257
3257	3029
3366	3273
3273	3366
2994	2681
2681	2994
3295	3162
3162	3295
3026	3114
3114	3026
3214	2831
2831	3214
3423	3314
3314	3423
2928	2910
2910	2928
3096	3078
3078	3096
3193	3294
3294	3193
3284	2664
2664	3284
3391	3116
3116	3391
2976	2684
2684	2976
3101	2712
2712	3101
2754	3025
3025	2754
2989	3038
3038	2989
3026	3234
3234	3026
3022	2782
2782	3022
3139	2745
2745	3139
2764	1758
1758	2764
2786	2827
2827	2786
3299	2768
2768	3299
3411	3330
3330	3411
3288	2992
2992	3288
2945	3213
3213	2945
2894	2778
2778	2894
1666	3020
3020	1666
2919	2943
2943	2919
2927	2913
2913	2927
2840	2719
2719	2840
3036	3304
3304	3036
3000	3348
3348	3000
3313	3274
3274	3313
3396	3291
3291	3396
2880	2946
2946	2880
2829	3241
3241	2829
3434	2989
2989	3434
3426	3228
3228	3426
3000	3220
3220	3000
2943	2835
2835	2943
3082	3419
3419	3082
2944	2917
2917	2944
2925	3108
3108	2925
2729	2713
2713	2729
3306	2848
2848	3306
3082	3330
3330	3082
3214	3016
3016	3214
2943	2806
2806	2943
3051	3152
3152	3051
3158	2873
2873	3158
2773	3238
3238	2773
3379	2830
2830	3379
3397	3240
3240	3397
3174	2839
2839	3174
2708	3258
3258	2708
1534	1505
1505	1534
3056	3193
3193	3056
2960	3022
3022	2960
2927	2928
2928	2927
3413	2766
2766	3413
2690	3383
3383	2690
3027	2895
2895	3027
2694	3096
3096	2694
2927	2988
2988	2927
3039	3320
3320	3039
3146	3381
3381	3146
3286	3056
3056	3286
3252	3344
3344	3252
3082	3009
3009	3082
3101	3155
3155	3101
1534	3245
3245	1534
3365	2825
2825	3365
3087	3404
3404	3087
3189	2932
2932	3189
2718	3418
3418	2718
3025	3114
3114	3025
2894	3179
3179	2894
2909	2908
2908	2909
2920	2695
2695	2920
2863	3316
3316	2863
2755	2985
2985	2755
3345	3299
3299	3345
2669	3284
3284	2669
2666	3387
3387	2666
2863	2747
2747	2863
2937	3179
3179	2937
2925	2864
2864	2925
3021	3102
3102	3021
3213	3220
3220	3213
2897	2985
2985	2897
3170	3396
3396	3170
3244	2735
2735	3244
2992	3079
3079	2992
3198	2989
2989	3198
3420	2739
2739	3420
3327	3321
3321	3327
3411	3254
3254	3411
2944	2782
2782	2944
3136	2665
2665	3136
3191	3258
3258	3191
2700	2784
2784	2700
2772	2958
2958	2772
3280	3431
3431	3280
3291	3380
3380	3291
2730	3289
3289	2730
3386	2720
2720	3386
2839	3213
3213	2839
3434	2976
2976	3434
3425	2781
2781	3425
2840	2958
2958	2840
3090	2773
2773	3090
2793	3140
3140	2793
2925	2896
2896	2925
2742	2765
2765	2742
2944	3213
3213	2944
3231	2726
2726	3231
3097	3072
3072	3097
3239	3146
3146	3239
2966	3166
3166	2966
990	2822
2822	990
2966	2827
2827	2966
3232	3137
3137	3232
2987	3163
3163	2987
3419	3316
3316	3419
2690	3242
3242	2690
3145	3255
3255	3145
2777	3363
3363	2777
2849	2778
2778	2849
2915	3010
3010	2915
2939	2992
2992	2939
3289	3196
3196	3289
3195	2850
2850	3195
3116	3188
3188	3116
2755	3108
3108	2755
2749	3047
3047	2749
3106	2936
2936	3106
3277	3120
3120	3277
3307	3374
3374	3307
2729	3433
3433	2729
3301	2827
2827	3301
171	2885
2885	171
3391	3169
3169	3391
2738	2977
2977	2738
3234	2967
2967	3234
3304	2961
2961	3304
3316	2662
2662	3316
2690	3100
3100	2690
3149	3078
3078	3149
3065	2864
2864	3065
3087	2871
2871	3087
2991	3330
3330	2991
2787	2715
2715	2787
3104	2726
2726	3104
3350	3258
3258	3350
3420	3241
3241	3420
2793	2661
2661	2793
3029	3025
3025	3029
2697	2934
2934	2697
2972	2670
2670	2972
2944	3301
3301	2944
2778	3419
3419	2778
3051	3332
3332	3051
3346	3100
3100	3346
3414	2673
2673	3414
3299	2932
2932	3299
3204	2668
2668	3204
2777	2985
2985	2777
3347	3406
3406	3347
3214	3276
3276	3214
2689	3142
3142	2689
2829	3207
3207	2829
2803	2772
2772	2803
3309	3283
3283	3309
3117	3213
3213	3117
3336	3128
3128	3336
3318	3309
3309	3318
2717	3387
3387	2717
3162	3379
3379	3162
2849	2991
2991	2849
3072	3305
3305	3072
3263	2720
2720	3263
3402	3196
3196	3402
2763	3294
3294	2763
3426	3139
3139	3426
3120	3154
3154	3120
3060	2937
2937	3060
2787	2747
2747	2787
3324	2806
2806	3324
3302	2748
2748	3302
3214	3050
3050	3214
2793	3146
3146	2793
3321	2973
2973	3321
2989	2976
2976	2989
3419	3152
3152	3419
3046	2679
2679	3046
2672	3258
3258	2672
2925	2866
2866	2925
3101	3049
3049	3101
2872	2944
2944	2872
2719	2976
2976	2719
2834	3318
3318	2834
3320	2701
2701	3320
3075	3038
3038	3075
3184	3414
